count,audio,trials_14.thisRepN,trials_14.thisTrialN,trials_14.thisN,trials_14.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_25.thisRepN,trials_25.thisTrialN,trials_25.thisN,trials_25.thisIndex,trials_15.thisRepN,trials_15.thisTrialN,trials_15.thisN,trials_15.thisIndex,trials_26.thisRepN,trials_26.thisTrialN,trials_26.thisN,trials_26.thisIndex,story_list_block2,action_list_block2,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_76.started,text_76.stopped,text_77.started,text_77.stopped,startWait,endWait,image_23.started,image_23.stopped,text_55.started,text_55.stopped,text_56.started,text_56.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_82.started,text_82.stopped,text_57.started,text_57.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.started,key_resp_17.stopped,text_83.started,text_83.stopped,text_60.started,text_60.stopped,image_2.started,image_2.stopped,text_58.started,text_58.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.started,key_resp_23.stopped,text_62.started,text_62.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.started,key_resp_18.stopped,text_84.started,text_84.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,key_resp.keys,key_resp.started,key_resp.stopped,text_59.started,text_59.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.started,key_resp_19.stopped,text_85.started,text_85.stopped,text_61.started,text_61.stopped,image_17.started,image_17.stopped,text_63.started,text_63.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.started,key_resp_24.stopped,text_64.started,text_64.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.started,key_resp_20.stopped,storyImage_StartTime,storyImage_EndTime,clip_StartTime,clip_EndTime,text_67.started,text_67.stopped,text_68.started,text_68.stopped,participant,sA,sB,lA,lB,block_struct,play_stories,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,[11 44 42 31 13 22 33 24],[2 3 1 3 4 4 1 2],17.281263167999896,None,equal,27.85152203799953,17.281263167999896,None,27.86870553100016,17.281263167999896,None,17.281263167999896,None,0.0003354539994688821,5.9984919050002645,45.15385134099961,None,51.1650978079997,None,51.1650978079997,None,6,1.7926883240006646,51.1650978079997,None,51.1650978079997,None,52.98722207999981,None,6,0.7755105480000566,52.98722207999981,None,52.98722207999981,None,53.79835004500001,None,53.79835004500001,None,53.79835004500001,None,6,0.6643369429993982,53.79835004500001,None,54.487271576999774,None,6,0.5735189189999801,54.487271576999774,None,54.487271576999774,None,55.16562869500012,None,55.16562869500012,None,55.16562869500012,None,55.16562869500012,None,55.16562869500012,None,55.16562869500012,None,55.16562869500012,None,None,55.16562869500012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.19810646499991,None,6,2.687748338000347,66.19810646499991,None,66.19810646499991,None,68.91500399100005,None,68.91500399100005,None,68.91500399100005,None,6,0.7127751729994998,68.91500399100005,None,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_1.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.65387883899984,None,6,0.2248953900007109,69.65387883899984,None,24.757016818999546,27.759490675999587,27.770889972000077,39.85402171900023,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_2.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.854374534999806,44.342566726999394,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_3.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.342843589999575,49.33430128500004,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_4.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.33460224299961,58.43146343499939,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_5.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4321069789994,64.18626021799992,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_6.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.18650750300003,68.780839174,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_7.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7814576109995,75.33818122499997,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_8.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.33857014899968,81.11555794800006,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_9.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1158807769998,85.51418072700017,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_10.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5144537719998,90.08681823400002,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_11.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.08719610699973,93.26069690299937,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_12.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.26099731300019,96.10651504799989,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_13.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1068586249994,99.41681226899982,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_14.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4171352229996,102.11960822099991,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_15.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.11989275399992,113.28780109199943,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_16.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.28814536400023,116.27964067099947,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_17.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.27995230499982,123.25858945500022,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_18.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.259032596,130.72731553499943,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_19.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7276648369998,135.39707702499982,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_20.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.3974249490002,140.32097443099974,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_21.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.32132268900023,149.0988896889994,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_22.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.09930971999984,152.39295630800007,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
0,parcelated_audio/11/11_23.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.3934031839999,157.17560461099947,,,,,102121,2,3,0,3,0,1,2,0,66,2021_Oct_21_1427,listening_fmri,3.2.4,59.77799123537464,
