instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,text_53.started,text_53.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
"In the final part of the experiment, please answer 8 questions about each story.",,0,0,0,0,,,,,,,,,,,,,[22 11 33 24 44 13 42 31],[4 2 3 4 1 2 1 3],[23 32 21 14 43 12 34 41],[2 1 2 4 3 4 1 3],space,3.2512808349997613,16.407374162999986,None,16.407374162999986,None,16.407374162999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041421,3,2,0,2,1,64,2021_Apr_16_1335,short_answer,3.2.4,60.17995370842687,
"We did not tell you to think of all or some of these questions during the story, but please do your best to answer them.",,0,1,1,1,,,,,,,,,,,,,,,,,space,1.379019330999654,19.691657266999755,None,19.691657266999755,None,19.691657266999755,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041421,3,2,0,2,1,64,2021_Apr_16_1335,short_answer,3.2.4,60.17995370842687,
"Answer as much as you remember, and be specific and concrete in your answers. It is best to try to be as faithful as possible to what the story actually said.
",,0,2,2,2,,,,,,,,,,,,,,,,,space,2.392932195999947,21.108565645999988,None,21.108565645999988,None,21.108565645999988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041421,3,2,0,2,1,64,2021_Apr_16_1335,short_answer,3.2.4,60.17995370842687,
"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,0,3,3,3,,,,,,,,,,,,,,,,,space,0.4942234639997878,23.54122805299994,None,23.54122805299994,None,23.54122805299994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041421,3,2,0,2,1,64,2021_Apr_16_1335,short_answer,3.2.4,60.17995370842687,
,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,24.058008612999856,None,space,1.0163145609999447,24.058008612999856,None,24.058008612999856,None,24.058008612999856,None,25.142549593999775,None,25.142549593999775,None,Her best friend maybe but i might be confusing that with another couple,I dont remember,"[2, 1]",26.57534485999986,None,26.57534485999986,None,26.57534485999986,None,26.57534485999986,None,26.57534485999986,None,26.57534485999986,None,26.57534485999986,None,Sven proposes to isabel when going through security because he forgot to stow the ring,41.408660902000065,None,41.408660902000065,None,41.408660902000065,None,41.408660902000065,None,41.408660902000065,None,41.408660902000065,None,41.408660902000065,None,I dont remember,76.52413595600001,None,76.52413595600001,None,76.52413595600001,None,76.52413595600001,None,76.52413595600001,None,76.52413595600001,None,76.52413595600001,None,I don't remember this being described,82.60728441499987,None,82.60728441499987,None,82.60728441499987,None,82.60728441499987,None,82.60728441499987,None,82.60728441499987,None,82.60728441499987,None,11 months,96.37387497400005,None,96.37387497400005,None,96.37387497400005,None,96.37387497400005,None,96.37387497400005,None,96.37387497400005,None,96.37387497400005,None,2 pink diamonds,100.54162034799992,None,100.54162034799992,None,100.54162034799992,None,100.54162034799992,None,100.54162034799992,None,100.54162034799992,None,100.54162034799992,None,A velvet case,107.07395013699988,None,107.07395013699988,None,107.07395013699988,None,107.07395013699988,None,107.07395013699988,None,107.07395013699988,None,107.07395013699988,None,Her best friend maybe but i might be confusing that with another couple,111.77408717199978,None,111.77408717199978,None,111.77408717199978,None,111.77408717199978,None,111.77408717199978,None,111.77408717199978,None,111.77408717199978,None,,,041421,3,2,0,2,1,64,2021_Apr_16_1335,short_answer,3.2.4,60.17995370842687,
,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041421,3,2,0,2,1,64,2021_Apr_16_1335,short_answer,3.2.4,60.17995370842687,
,1,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,137.00778898299995,None,space,1.4878504239995891,137.00778898299995,None,137.00778898299995,None,137.00778898299995,None,138.54082290999986,None,138.54082290999986,None,"Thomas didn't like his and thinks it tastes like fish, but wasn't sure if that was just projection because he's feeling bad after the breakup; i dont think sadie even eats hers, just throws half of it or something",3 weeks maybe,"[1, 2]",140.32412035700008,None,140.32412035700008,None,140.32412035700008,None,140.32412035700008,None,140.32412035700008,None,140.32412035700008,None,140.32412035700008,None,"Thomas wants to focus on his career, maybe switching careers",146.54044943100007,None,146.54044943100007,None,146.54044943100007,None,146.54044943100007,None,146.54044943100007,None,146.54044943100007,None,146.54044943100007,None,No. sadie wants to stay together and offers to see each other less and such as a compromise.,163.1905205600001,None,163.1905205600001,None,163.1905205600001,None,163.1905205600001,None,163.1905205600001,None,163.1905205600001,None,163.1905205600001,None,"I dont think sadie asks for anything, but i might have just forgotten",212.60560715099973,None,212.60560715099973,None,212.60560715099973,None,212.60560715099973,None,212.60560715099973,None,212.60560715099973,None,212.60560715099973,None,Its a diner with black and white checkered tiles and booths which were maybe red,238.43910843100002,None,238.43910843100002,None,238.43910843100002,None,238.43910843100002,None,238.43910843100002,None,238.43910843100002,None,238.43910843100002,None,Laminated with lots of items,260.3063487999998,None,260.3063487999998,None,260.3063487999998,None,260.3063487999998,None,260.3063487999998,None,260.3063487999998,None,260.3063487999998,None,Thomas orders the burger without tomatoes; sadie order the reuben after asking the waitress if its good,265.5889952409998,None,265.5889952409998,None,265.5889952409998,None,265.5889952409998,None,265.5889952409998,None,265.5889952409998,None,265.5889952409998,None,"Thomas didn't like his and thinks it tastes like fish, but wasn't sure if that was just projection because he's feeling bad after the breakup; i dont think sadie even eats hers, just throws half of it or something",288.5719310019999,None,288.5719310019999,None,288.5719310019999,None,288.5719310019999,None,288.5719310019999,None,288.5719310019999,None,288.5719310019999,None,,,041421,3,2,0,2,1,64,2021_Apr_16_1335,short_answer,3.2.4,60.17995370842687,
,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041421,3,2,0,2,1,64,2021_Apr_16_1335,short_answer,3.2.4,60.17995370842687,
,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041421,3,2,0,2,1,64,2021_Apr_16_1335,short_answer,3.2.4,60.17995370842687,
,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,336.73737134700013,None,space,1.0983746609999798,336.73737134700013,None,336.73737134700013,None,336.73737134700013,None,337.87099508599977,None,337.87099508599977,None,Lana texts her dad maybe,Chemistry class with angled rows of seating,"[2, 1]",340.28824041100006,None,340.28824041100006,None,340.28824041100006,None,340.28824041100006,None,340.28824041100006,None,340.28824041100006,None,340.28824041100006,None,"Chemistry and the lecture is about the number protons determining the element, with the example of sodium... na ... given which has 11 protons and is thus the 11th element",355.6216411739997,None,355.6216411739997,None,355.6216411739997,None,355.6216411739997,None,355.6216411739997,None,355.6216411739997,None,355.6216411739997,None,"Proton number determines the element, sodium is the example which has 11",417.36994337299984,None,417.36994337299984,None,417.36994337299984,None,417.36994337299984,None,417.36994337299984,None,417.36994337299984,None,417.36994337299984,None,I do not remember,454.9693589409999,None,454.9693589409999,None,454.9693589409999,None,454.9693589409999,None,454.9693589409999,None,454.9693589409999,None,454.9693589409999,None,"Years, maybe 2 or 3",461.33664622499964,None,461.33664622499964,None,461.33664622499964,None,461.33664622499964,None,461.33664622499964,None,461.33664622499964,None,461.33664622499964,None,5 red diamonds,471.486996394,None,471.486996394,None,471.486996394,None,471.486996394,None,471.486996394,None,471.486996394,None,471.486996394,None,I do not remember other than it being in a case,477.4198646149998,None,477.4198646149998,None,477.4198646149998,None,477.4198646149998,None,477.4198646149998,None,477.4198646149998,None,477.4198646149998,None,Lana texts her dad maybe,487.78641437199985,None,487.78641437199985,None,487.78641437199985,None,487.78641437199985,None,487.78641437199985,None,487.78641437199985,None,487.78641437199985,None,,,041421,3,2,0,2,1,64,2021_Apr_16_1335,short_answer,3.2.4,60.17995370842687,
