count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[22 24 13 42 44 31 33 11],[4 4 3 1 1 2 2 3],11.351640190000100,None,space,10.174570462000200,11.351640190000100,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100621,0,3,0,2,0,2,0,14,2021_Oct_06_1537,recall_fmri,3.2.4,59.62267420955610,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,21.557678742000000,None,equal,29.85047098599990,21.557678742000000,None,40.08472820599990,21.557678742000000,None,21.557678742000000,None,0.0003944459999729590,51.434986839000000,None,5.999600666999870,57.44152600000010,None,space,0.9490716109999080,57.44152600000010,None,57.44152600000010,None,57.44152600000010,None,6.989641025999850,7.582110715999990,58.502621914000000,None,58.502621914000000,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/100621_bk2_recall_fmri_wav/recall_audio_2-1633549072.487.wav,0.004623231000095980,None,space,0.4868669200000110,58.502621914000000,None,58.502621914000000,None,100621,0,3,0,2,0,2,0,14,2021_Oct_06_1537,recall_fmri,3.2.4,59.62267420955610,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.584609393999930,59.018913280000100,None,13.582863284999800,,,,,,,,,,,,,,,,,,,,,,,,,,100621,0,3,0,2,0,2,0,14,2021_Oct_06_1537,recall_fmri,3.2.4,59.62267420955610,
1,,,,,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,65.01914873500030,None,space,0.8162099979999770,65.01914873500030,None,65.01914873500030,None,65.01914873500030,None,14.422389863999800,236.43311715900000,65.86803227000020,None,65.86803227000020,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/100621_bk2_recall_fmri_wav/recall_audio_2-1633549079.860.wav,0.015203222799755200,None,2,221.97722474300000,65.86803227000020,None,65.86803227000020,None,100621,0,3,0,2,0,2,0,14,2021_Oct_06_1537,recall_fmri,3.2.4,59.62267420955610,
1,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.43608602000000,287.8696841230000,None,242.43296279200000,,,,,,,,,,,,,,,,,,,,,,,,,,100621,0,3,0,2,0,2,0,14,2021_Oct_06_1537,recall_fmri,3.2.4,59.62267420955610,
2,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.4357378730000,293.869408989,293.869408989,248.43328613100000,,,,,,,,,,,,,,,,,,,,,,,,,,100621,0,3,0,2,0,2,0,14,2021_Oct_06_1537,recall_fmri,3.2.4,59.62267420955610,
3,,,,,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,299.86871142400000,None,2,1.6354276110000700,299.86871142400000,None,299.86871142400000,None,299.86871142400000,None,250.10064484700000,565.734056621,301.5530173250000,None,301.5530173250000,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/100621_bk2_recall_fmri_wav/recall_audio_2-1633549315.538.wav,0.014659166799901900,None,2,315.59625274500000,301.5530173250000,None,301.5530173250000,None,100621,0,3,0,2,0,2,0,14,2021_Oct_06_1537,recall_fmri,3.2.4,59.62267420955610,
