instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,text_53.started,text_53.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
"In the final part of the experiment, please answer 8 questions about each story.",,0,0,0,0,,,,,,,,,,,,,[42 13 11 22 31 33 24 44],[3 3 1 2 4 2 4 1],[41 43 23 14 34 21 12 32],[1 3 2 1 4 4 3 2],space,4.3395248850001735,7.042006736000076,None,7.042006736000076,None,7.042006736000076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,32,2021_Jul_30_1330,short_answer,3.2.4,60.304129524880246,
"We did not tell you to think of all or some of these questions during the story, but please do your best to answer them.",,0,1,1,1,,,,,,,,,,,,,,,,,space,6.030618602000004,11.425017478999962,None,11.425017478999962,None,11.425017478999962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,32,2021_Jul_30_1330,short_answer,3.2.4,60.304129524880246,
"Answer as much as you remember, and be specific and concrete in your answers. It is best to try to be as faithful as possible to what the story actually said.
",,0,2,2,2,,,,,,,,,,,,,,,,,space,8.753132886000003,17.491496562000066,None,17.491496562000066,None,17.491496562000066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,32,2021_Jul_30_1330,short_answer,3.2.4,60.304129524880246,
"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,0,3,3,3,,,,,,,,,,,,,,,,,space,6.643998832999841,26.292020318999903,None,26.292020318999903,None,26.292020318999903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,32,2021_Jul_30_1330,short_answer,3.2.4,60.304129524880246,
,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,32,2021_Jul_30_1330,short_answer,3.2.4,60.304129524880246,
,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,32,2021_Jul_30_1330,short_answer,3.2.4,60.304129524880246,
,2,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,32.97641729799989,None,space,3.0734591410000576,32.97641729799989,None,32.97641729799989,None,32.97641729799989,None,36.15975037399994,None,36.15975037399994,None,Sadie wants her polaroid and beatles poster back,It was a 70s themed diner and the tiles were black and white,"[2, 1]",38.409803409999995,None,38.409803409999995,None,38.409803409999995,None,38.409803409999995,None,38.409803409999995,None,38.409803409999995,None,38.409803409999995,None,It was a themed menu,75.69284050200008,None,75.69284050200008,None,75.69284050200008,None,75.69284050200008,None,75.69284050200008,None,75.69284050200008,None,75.69284050200008,None,Burger with no tomatoes and a reuben sandwich,89.72577226499993,None,89.72577226499993,None,89.72577226499993,None,89.72577226499993,None,89.72577226499993,None,89.72577226499993,None,89.72577226499993,None,Thomas' sandwich tastes fishy and sadie leaves with her sandwich,102.00890210800003,None,102.00890210800003,None,102.00890210800003,None,102.00890210800003,None,102.00890210800003,None,102.00890210800003,None,102.00890210800003,None,A while,123.90817083499996,None,123.90817083499996,None,123.90817083499996,None,123.90817083499996,None,123.90817083499996,None,123.90817083499996,None,123.90817083499996,None,"His job, he thinks he may want to switch careers and is stressed",129.0255475250001,None,129.0255475250001,None,129.0255475250001,None,129.0255475250001,None,129.0255475250001,None,129.0255475250001,None,129.0255475250001,None,"No, she thinks they can fix it by soending less time together",146.408340748,None,146.408340748,None,146.408340748,None,146.408340748,None,146.408340748,None,146.408340748,None,146.408340748,None,Sadie wants her polaroid and beatles poster back,163.840633928,None,163.840633928,None,163.840633928,None,163.840633928,None,163.840633928,None,163.840633928,None,163.840633928,None,,,073021,0,3,1,2,1,32,2021_Jul_30_1330,short_answer,3.2.4,60.304129524880246,
,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,32,2021_Jul_30_1330,short_answer,3.2.4,60.304129524880246,
,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,183.0738106409999,None,space,1.1491368040001362,183.0738106409999,None,183.0738106409999,None,183.0738106409999,None,184.25719013699995,None,184.25719013699995,None,"First class, 2b and 2c",11 months,"[1, 2]",185.94110122200004,None,185.94110122200004,None,185.94110122200004,None,185.94110122200004,None,185.94110122200004,None,185.94110122200004,None,185.94110122200004,None,5 white,189.0253921619999,None,189.0253921619999,None,189.0253921619999,None,189.0253921619999,None,189.0253921619999,None,189.0253921619999,None,189.0253921619999,None,A velvet box,199.60804607,None,199.60804607,None,199.60804607,None,199.60804607,None,199.60804607,None,199.60804607,None,199.60804607,None,Her sister,205.54087109500006,None,205.54087109500006,None,205.54087109500006,None,205.54087109500006,None,205.54087109500006,None,205.54087109500006,None,205.54087109500006,None,1.5 hours,212.59126437200007,None,212.59126437200007,None,212.59126437200007,None,212.59126437200007,None,212.59126437200007,None,212.59126437200007,None,212.59126437200007,None,Someone has a suspicious amount of metal on them and isabel cant find her laptop,224.24100688,None,224.24100688,None,224.24100688,None,224.24100688,None,224.24100688,None,224.24100688,None,224.24100688,None,C,259.17341670299993,None,259.17341670299993,None,259.17341670299993,None,259.17341670299993,None,259.17341670299993,None,259.17341670299993,None,259.17341670299993,None,"First class, 2b and 2c",266.89010909700005,None,266.89010909700005,None,266.89010909700005,None,266.89010909700005,None,266.89010909700005,None,266.89010909700005,None,266.89010909700005,None,,,073021,0,3,1,2,1,32,2021_Jul_30_1330,short_answer,3.2.4,60.304129524880246,
,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,32,2021_Jul_30_1330,short_answer,3.2.4,60.304129524880246,
