instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,text_53.started,text_53.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
"In the final part of the experiment, please answer 8 questions about each story.",,0,0,0,0,,,,,,,,,,,,,[21 31 11 22 32 42 41 12],[2 3 3 4 1 4 2 1],[33 24 23 34 13 43 14 44],[3 4 2 1 3 2 1 4],space,4.549527688001035,7.801518942000257,None,7.801518942000257,None,7.801518942000257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,16,2022_Feb_18_1228,short_answer,3.2.4,60.09268262690979,
"We did not tell you to think of all or some of these questions during the story, but please do your best to answer them.",,0,1,1,1,,,,,,,,,,,,,,,,,space,5.241259080001328,12.401427879998664,None,12.401427879998664,None,12.401427879998664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,16,2022_Feb_18_1228,short_answer,3.2.4,60.09268262690979,
"Answer as much as you remember, and be specific and concrete in your answers. It is best to try to be as faithful as possible to what the story actually said.
",,0,2,2,2,,,,,,,,,,,,,,,,,space,7.005318638000972,17.684370017999754,None,17.684370017999754,None,17.684370017999754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,16,2022_Feb_18_1228,short_answer,3.2.4,60.09268262690979,
"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,0,3,3,3,,,,,,,,,,,,,,,,,space,5.007116828999642,24.735058770998876,None,24.735058770998876,None,24.735058770998876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,16,2022_Feb_18_1228,short_answer,3.2.4,60.09268262690979,
,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,29.784341893999226,None,space,27.266739375001634,29.784341893999226,None,29.784341893999226,None,29.784341893999226,None,57.15108195399989,None,57.15108195399989,None,They liked it a lot,7 years,"[1, 2]",58.367379180999706,None,58.367379180999706,None,58.367379180999706,None,58.367379180999706,None,58.367379180999706,None,58.367379180999706,None,58.367379180999706,None,4 red diamonds,67.88479580799867,None,67.88479580799867,None,67.88479580799867,None,67.88479580799867,None,67.88479580799867,None,67.88479580799867,None,67.88479580799867,None,A small cake,89.9011684649995,None,89.9011684649995,None,89.9011684649995,None,89.9011684649995,None,89.9011684649995,None,89.9011684649995,None,89.9011684649995,None,Her mom,99.68476079399989,None,99.68476079399989,None,99.68476079399989,None,99.68476079399989,None,99.68476079399989,None,99.68476079399989,None,99.68476079399989,None,,104.83470660700004,None,104.83470660700004,None,104.83470660700004,None,104.83470660700004,None,104.83470660700004,None,104.83470660700004,None,104.83470660700004,None,Menus are carefully curated to a few of the chef's specials,117.11778246299946,None,117.11778246299946,None,117.11778246299946,None,117.11778246299946,None,117.11778246299946,None,117.11778246299946,None,117.11778246299946,None,,146.3166886250001,None,146.3166886250001,None,146.3166886250001,None,146.3166886250001,None,146.3166886250001,None,146.3166886250001,None,146.3166886250001,None,They liked it a lot,148.9003903089997,None,148.9003903089997,None,148.9003903089997,None,148.9003903089997,None,148.9003903089997,None,148.9003903089997,None,148.9003903089997,None,,,021822,0,2,0,2,3,16,2022_Feb_18_1228,short_answer,3.2.4,60.09268262690979,
,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,16,2022_Feb_18_1228,short_answer,3.2.4,60.09268262690979,
,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,16,2022_Feb_18_1228,short_answer,3.2.4,60.09268262690979,
,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,16,2022_Feb_18_1228,short_answer,3.2.4,60.09268262690979,
,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,162.88214976400013,None,space,2.759911020999425,162.88214976400013,None,162.88214976400013,None,162.88214976400013,None,165.68296190699948,None,165.68296190699948,None,Best friend,,"[2, 1]",166.51754821299983,None,166.51754821299983,None,166.51754821299983,None,166.51754821299983,None,166.51754821299983,None,166.51754821299983,None,166.51754821299983,None,Metal from the ring in the box ,173.86683643799915,None,173.86683643799915,None,173.86683643799915,None,173.86683643799915,None,173.86683643799915,None,173.86683643799915,None,173.86683643799915,None,,183.58373896000012,None,183.58373896000012,None,183.58373896000012,None,183.58373896000012,None,183.58373896000012,None,183.58373896000012,None,183.58373896000012,None,,186.31689160699898,None,186.31689160699898,None,186.31689160699898,None,186.31689160699898,None,186.31689160699898,None,186.31689160699898,None,186.31689160699898,None,11 months,194.06692819599994,None,194.06692819599994,None,194.06692819599994,None,194.06692819599994,None,194.06692819599994,None,194.06692819599994,None,194.06692819599994,None,2 pink diamonds,200.18359031999898,None,200.18359031999898,None,200.18359031999898,None,200.18359031999898,None,200.18359031999898,None,200.18359031999898,None,200.18359031999898,None,None,209.9006359699997,None,209.9006359699997,None,209.9006359699997,None,209.9006359699997,None,209.9006359699997,None,209.9006359699997,None,209.9006359699997,None,Best friend,219.71641105299932,None,219.71641105299932,None,219.71641105299932,None,219.71641105299932,None,219.71641105299932,None,219.71641105299932,None,219.71641105299932,None,,,021822,0,2,0,2,3,16,2022_Feb_18_1228,short_answer,3.2.4,60.09268262690979,
,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,16,2022_Feb_18_1228,short_answer,3.2.4,60.09268262690979,
