instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,text_53.started,text_53.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
"In the final part of the experiment, please answer 8 questions about each story.",,0,0,0,0,,,,,,,,,,,,,[32 43 23 41 14 12 21 34],[4 3 2 1 3 1 4 2],[22 33 13 11 42 31 24 44],[4 2 3 1 1 4 2 3],space,3.786061692999283,6.995989296001426,None,6.995989296001426,None,6.995989296001426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040122,0,3,2,3,0,36,2022_Apr_01_1243,short_answer,3.2.4,60.104008905721926,
"We did not tell you to think of all or some of these questions during the story, but please do your best to answer them.",,0,1,1,1,,,,,,,,,,,,,,,,,space,4.772170825001012,10.830817321000723,None,10.830817321000723,None,10.830817321000723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040122,0,3,2,3,0,36,2022_Apr_01_1243,short_answer,3.2.4,60.104008905721926,
"Answer as much as you remember, and be specific and concrete in your answers. It is best to try to be as faithful as possible to what the story actually said.
",,0,2,2,2,,,,,,,,,,,,,,,,,space,7.68335095600014,15.64640356900054,None,15.64640356900054,None,15.64640356900054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040122,0,3,2,3,0,36,2022_Apr_01_1243,short_answer,3.2.4,60.104008905721926,
"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,0,3,3,3,,,,,,,,,,,,,,,,,space,6.298282132998793,23.363902439999947,None,23.363902439999947,None,23.363902439999947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040122,0,3,2,3,0,36,2022_Apr_01_1243,short_answer,3.2.4,60.104008905721926,
,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,29.697049287000482,None,space,27.8470042200006,29.697049287000482,None,29.697049287000482,None,29.697049287000482,None,57.630921016001594,None,57.630921016001594,None,"Handshake, perhaps",I think around an hour because i remember one of the men saying that they should begin discussing business right away as they don't have a lot of time.,"[2, 1]",60.66385365300084,None,60.66385365300084,None,60.66385365300084,None,60.66385365300084,None,60.66385365300084,None,60.66385365300084,None,60.66385365300084,None,,143.94618965600057,None,143.94618965600057,None,143.94618965600057,None,143.94618965600057,None,143.94618965600057,None,143.94618965600057,None,143.94618965600057,None,,190.41214047799986,None,190.41214047799986,None,190.41214047799986,None,190.41214047799986,None,190.41214047799986,None,190.41214047799986,None,190.41214047799986,None,"Jeff sits in 7a, business class",195.07864819800125,None,195.07864819800125,None,195.07864819800125,None,195.07864819800125,None,195.07864819800125,None,195.07864819800125,None,195.07864819800125,None,Jeff is a wine salesman for an east coast winery. william is a wine buyer for corporate clients,213.29520709200006,None,213.29520709200006,None,213.29520709200006,None,213.29520709200006,None,213.29520709200006,None,213.29520709200006,None,213.29520709200006,None,William asks jeff to send him samples at a cheaper cost of $800,238.79440343600072,None,238.79440343600072,None,238.79440343600072,None,238.79440343600072,None,238.79440343600072,None,238.79440343600072,None,238.79440343600072,None,Yankee vinyards,262.01058661800016,None,262.01058661800016,None,262.01058661800016,None,262.01058661800016,None,262.01058661800016,None,262.01058661800016,None,262.01058661800016,None,"Handshake, perhaps",270.6280078360014,None,270.6280078360014,None,270.6280078360014,None,270.6280078360014,None,270.6280078360014,None,270.6280078360014,None,270.6280078360014,None,,,040122,0,3,2,3,0,36,2022_Apr_01_1243,short_answer,3.2.4,60.104008905721926,
,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040122,0,3,2,3,0,36,2022_Apr_01_1243,short_answer,3.2.4,60.104008905721926,
,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040122,0,3,2,3,0,36,2022_Apr_01_1243,short_answer,3.2.4,60.104008905721926,
,2,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,283.91040195200003,None,space,2.417010864999611,283.91040195200003,None,283.91040195200003,None,283.91040195200003,None,286.3772206550002,None,286.3772206550002,None,Her mother,"It's almost thanksgiving, so there are appropriate decorations throughout the store","[2, 1]",287.5780404420002,None,287.5780404420002,None,287.5780404420002,None,287.5780404420002,None,287.5780404420002,None,287.5780404420002,None,287.5780404420002,None,"They go to the canned food section and pick out pumpkin puree, among other things",314.877372889001,None,314.877372889001,None,314.877372889001,None,314.877372889001,None,314.877372889001,None,314.877372889001,None,314.877372889001,None,"There are 5 checkout lanes open, and the clients step into lane 3",332.0443449989998,None,332.0443449989998,None,332.0443449989998,None,332.0443449989998,None,332.0443449989998,None,332.0443449989998,None,332.0443449989998,None,"The groceries come out to $14, and alex pays with cash",342.9440990050007,None,342.9440990050007,None,342.9440990050007,None,342.9440990050007,None,342.9440990050007,None,342.9440990050007,None,342.9440990050007,None,22 months,353.6266395830007,None,353.6266395830007,None,353.6266395830007,None,353.6266395830007,None,353.6266395830007,None,353.6266395830007,None,353.6266395830007,None,2 white diamonds,358.7105183170006,None,358.7105183170006,None,358.7105183170006,None,358.7105183170006,None,358.7105183170006,None,358.7105183170006,None,358.7105183170006,None,,376.37604159400144,None,376.37604159400144,None,376.37604159400144,None,376.37604159400144,None,376.37604159400144,None,376.37604159400144,None,376.37604159400144,None,Her mother,381.2101654550006,None,381.2101654550006,None,381.2101654550006,None,381.2101654550006,None,381.2101654550006,None,381.2101654550006,None,381.2101654550006,None,,,040122,0,3,2,3,0,36,2022_Apr_01_1243,short_answer,3.2.4,60.104008905721926,
,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040122,0,3,2,3,0,36,2022_Apr_01_1243,short_answer,3.2.4,60.104008905721926,
,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,388.7099213350011,None,space,1.0577854540006228,388.7099213350011,None,388.7099213350011,None,388.7099213350011,None,389.8094969600006,None,389.8094969600006,None,3pm,,"[2, 1]",390.7772665450011,None,390.7772665450011,None,390.7772665450011,None,390.7772665450011,None,390.7772665450011,None,390.7772665450011,None,390.7772665450011,None,Laminated paper,394.4597220220003,None,394.4597220220003,None,394.4597220220003,None,394.4597220220003,None,394.4597220220003,None,394.4597220220003,None,394.4597220220003,None,"James gets a tuna roll and a vegetable roll, and teresa orders a salmon roll and a japanese beer",401.29337720700096,None,401.29337720700096,None,401.29337720700096,None,401.29337720700096,None,401.29337720700096,None,401.29337720700096,None,401.29337720700096,None,"They both like their food, as the fish was very fresh",419.7253714920007,None,419.7253714920007,None,419.7253714920007,None,419.7253714920007,None,419.7253714920007,None,419.7253714920007,None,419.7253714920007,None,Teresa was preoccupied with her phone when she ran into the door,429.95940470200003,None,429.95940470200003,None,429.95940470200003,None,429.95940470200003,None,429.95940470200003,None,429.95940470200003,None,429.95940470200003,None,Is your forehead alright,455.0762100890006,None,455.0762100890006,None,455.0762100890006,None,455.0762100890006,None,455.0762100890006,None,455.0762100890006,None,455.0762100890006,None,James will pick teresa up later that day to take her to a concert for an egyptian musician,463.7253118280005,None,463.7253118280005,None,463.7253118280005,None,463.7253118280005,None,463.7253118280005,None,463.7253118280005,None,463.7253118280005,None,3pm,487.70898934900106,None,487.70898934900106,None,487.70898934900106,None,487.70898934900106,None,487.70898934900106,None,487.70898934900106,None,487.70898934900106,None,,,040122,0,3,2,3,0,36,2022_Apr_01_1243,short_answer,3.2.4,60.104008905721926,
