instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,text_53.started,text_53.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
"In the final part of the experiment, please answer 8 questions about each story.",,0,0,0,0,,,,,,,,,,,,,[13 44 42 24 22 11 31 33],[2 1 3 1 3 4 4 2],[14 23 32 21 12 34 41 43],[4 3 2 1 2 4 1 3],space,4.0349978200001715,6.495268140999542,None,6.495268140999542,None,6.495268140999542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,56,2022_Mar_07_1421,short_answer,3.2.4,60.32243038783524,
"We did not tell you to think of all or some of these questions during the story, but please do your best to answer them.",,0,1,1,1,,,,,,,,,,,,,,,,,space,5.373029758000484,10.577635848999307,None,10.577635848999307,None,10.577635848999307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,56,2022_Mar_07_1421,short_answer,3.2.4,60.32243038783524,
"Answer as much as you remember, and be specific and concrete in your answers. It is best to try to be as faithful as possible to what the story actually said.
",,0,2,2,2,,,,,,,,,,,,,,,,,space,8.009556302999954,15.993977531999917,None,15.993977531999917,None,15.993977531999917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,56,2022_Mar_07_1421,short_answer,3.2.4,60.32243038783524,
"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,0,3,3,3,,,,,,,,,,,,,,,,,space,12.32837614500022,24.044972112999858,None,24.044972112999858,None,24.044972112999858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,56,2022_Mar_07_1421,short_answer,3.2.4,60.32243038783524,
,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,36.41191333799998,None,space,17.54296304699983,36.41191333799998,None,36.41191333799998,None,36.41191333799998,None,54.04522499399991,None,54.04522499399991,None,$30 paid on emmanuella's credit card,Three months,"[1, 2]",55.69526619899989,None,55.69526619899989,None,55.69526619899989,None,55.69526619899989,None,55.69526619899989,None,55.69526619899989,None,55.69526619899989,None,"They fight so often, prompted by his never assisting her in cooking",80.36005664999993,None,80.36005664999993,None,80.36005664999993,None,80.36005664999993,None,80.36005664999993,None,80.36005664999993,None,80.36005664999993,None,Liam agrees that it is best to break up because the couple fights so often,153.4274314059994,None,153.4274314059994,None,153.4274314059994,None,153.4274314059994,None,153.4274314059994,None,153.4274314059994,None,153.4274314059994,None,"Two sets of something, polaroid comes to mind",177.6432628069997,None,177.6432628069997,None,177.6432628069997,None,177.6432628069997,None,177.6432628069997,None,177.6432628069997,None,177.6432628069997,None,"Smells of lavendar, open",224.49283796599957,None,224.49283796599957,None,224.49283796599957,None,224.49283796599957,None,224.49283796599957,None,224.49283796599957,None,224.49283796599957,None,"$30 worth of items, pasta",238.6256805819994,None,238.6256805819994,None,238.6256805819994,None,238.6256805819994,None,238.6256805819994,None,238.6256805819994,None,238.6256805819994,None,They step into lane two but i don't remember which are open,259.62564604899944,None,259.62564604899944,None,259.62564604899944,None,259.62564604899944,None,259.62564604899944,None,259.62564604899944,None,259.62564604899944,None,$30 paid on emmanuella's credit card,290.20871409699976,None,290.20871409699976,None,290.20871409699976,None,290.20871409699976,None,290.20871409699976,None,290.20871409699976,None,290.20871409699976,None,,,030722,1,3,1,2,1,56,2022_Mar_07_1421,short_answer,3.2.4,60.32243038783524,
,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,56,2022_Mar_07_1421,short_answer,3.2.4,60.32243038783524,
,1,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,306.6244861899995,None,space,1.592862475000402,306.6244861899995,None,306.6244861899995,None,306.6244861899995,None,308.25810456399995,None,308.25810456399995,None,I think a paper due next tuesday,An eraser which he then drops,"[1, 2]",309.7423273349996,None,309.7423273349996,None,309.7423273349996,None,309.7423273349996,None,309.7423273349996,None,309.7423273349996,None,309.7423273349996,None,I think one recognizes the other,335.191769217,None,335.191769217,None,335.191769217,None,335.191769217,None,335.191769217,None,335.191769217,None,335.191769217,None,,351.6909652179993,None,351.6909652179993,None,351.6909652179993,None,351.6909652179993,None,351.6909652179993,None,351.6909652179993,None,351.6909652179993,None,"I remember the time being said but not registering in the monent wha tthe time was; i thought noon or four as the time, some sort of one-syllabic number",361.7572820739997,None,361.7572820739997,None,361.7572820739997,None,361.7572820739997,None,361.7572820739997,None,361.7572820739997,None,361.7572820739997,None,There are colorful desks and chalkboards,430.0237203309998,None,430.0237203309998,None,430.0237203309998,None,430.0237203309998,None,430.0237203309998,None,430.0237203309998,None,430.0237203309998,None,,469.0570807389995,None,469.0570807389995,None,469.0570807389995,None,469.0570807389995,None,469.0570807389995,None,469.0570807389995,None,469.0570807389995,None,,486.306376042,None,486.306376042,None,486.306376042,None,486.306376042,None,486.306376042,None,486.306376042,None,486.306376042,None,I think a paper due next tuesday,491.04012650000004,None,491.04012650000004,None,491.04012650000004,None,491.04012650000004,None,491.04012650000004,None,491.04012650000004,None,491.04012650000004,None,,,030722,1,3,1,2,1,56,2022_Mar_07_1421,short_answer,3.2.4,60.32243038783524,
,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,56,2022_Mar_07_1421,short_answer,3.2.4,60.32243038783524,
,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,56,2022_Mar_07_1421,short_answer,3.2.4,60.32243038783524,
,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,515.3715602729999,None,space,1.2486797109995678,515.3715602729999,None,515.3715602729999,None,515.3715602729999,None,516.6558548759995,None,516.6558548759995,None,Her sister,Chemistry lecture hall with desks and presentation area for a slideshow,"[2, 1]",517.7228975239996,None,517.7228975239996,None,517.7228975239996,None,517.7228975239996,None,517.7228975239996,None,517.7228975239996,None,517.7228975239996,None,"Chemistry, ionic bonds",552.0550810260002,None,552.0550810260002,None,552.0550810260002,None,552.0550810260002,None,552.0550810260002,None,552.0550810260002,None,552.0550810260002,None,Some c-named chemical/compound and its ionic bond,561.4715415370001,None,561.4715415370001,None,561.4715415370001,None,561.4715415370001,None,561.4715415370001,None,561.4715415370001,None,561.4715415370001,None,,587.0388424479997,None,587.0388424479997,None,587.0388424479997,None,587.0388424479997,None,587.0388424479997,None,587.0388424479997,None,587.0388424479997,None,,592.0054176929998,None,592.0054176929998,None,592.0054176929998,None,592.0054176929998,None,592.0054176929998,None,592.0054176929998,None,592.0054176929998,None,5 diamonds in a bright red,615.7046364419994,None,615.7046364419994,None,615.7046364419994,None,615.7046364419994,None,615.7046364419994,None,615.7046364419994,None,615.7046364419994,None,Aaron presents the ring,627.1550071969996,None,627.1550071969996,None,627.1550071969996,None,627.1550071969996,None,627.1550071969996,None,627.1550071969996,None,627.1550071969996,None,Her sister,656.2866827019998,None,656.2866827019998,None,656.2866827019998,None,656.2866827019998,None,656.2866827019998,None,656.2866827019998,None,656.2866827019998,None,,,030722,1,3,1,2,1,56,2022_Mar_07_1421,short_answer,3.2.4,60.32243038783524,
