instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,text_53.started,text_53.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
"In the final part of the experiment, please answer 8 questions about each story.",,0,0,0,0,,,,,,,,,,,,,[21 12 11 42 41 22 31 32],[3 4 2 1 3 1 2 4],[33 13 23 44 24 43 34 14],[2 2 3 1 1 3 4 4],space,4.911444051000217,7.078135558000213,None,7.078135558000213,None,7.078135558000213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030422,1,3,0,2,3,52,2022_Mar_04_1319,short_answer,3.2.4,60.018761023905014,
"We did not tell you to think of all or some of these questions during the story, but please do your best to answer them.",,0,1,1,1,,,,,,,,,,,,,,,,,space,4.944097800000236,12.028118422000261,None,12.028118422000261,None,12.028118422000261,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030422,1,3,0,2,3,52,2022_Mar_04_1319,short_answer,3.2.4,60.018761023905014,
"Answer as much as you remember, and be specific and concrete in your answers. It is best to try to be as faithful as possible to what the story actually said.
",,0,2,2,2,,,,,,,,,,,,,,,,,space,7.345752437999181,17.010676762000003,None,17.010676762000003,None,17.010676762000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030422,1,3,0,2,3,52,2022_Mar_04_1319,short_answer,3.2.4,60.018761023905014,
"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,0,3,3,3,,,,,,,,,,,,,,,,,space,4.693962893999924,24.39535940300084,None,24.39535940300084,None,24.39535940300084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030422,1,3,0,2,3,52,2022_Mar_04_1319,short_answer,3.2.4,60.018761023905014,
,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030422,1,3,0,2,3,52,2022_Mar_04_1319,short_answer,3.2.4,60.018761023905014,
,1,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,29.128951676000725,None,space,19.964087865999318,29.128951676000725,None,29.128951676000725,None,29.128951676000725,None,49.179016593001506,None,49.179016593001506,None,Jessie wants her philosophy books back,45 minutes,"[2, 1]",51.21191310900031,None,51.21191310900031,None,51.21191310900031,None,51.21191310900031,None,51.21191310900031,None,51.21191310900031,None,51.21191310900031,None,Bad infrastructure,57.946293762001005,None,57.946293762001005,None,57.946293762001005,None,57.946293762001005,None,57.946293762001005,None,57.946293762001005,None,57.946293762001005,None,31a,77.64486842900078,None,77.64486842900078,None,77.64486842900078,None,77.64486842900078,None,77.64486842900078,None,77.64486842900078,None,77.64486842900078,None,33a is where jessie sits 36f is where calvin sits,83.06237735000104,None,83.06237735000104,None,83.06237735000104,None,83.06237735000104,None,83.06237735000104,None,83.06237735000104,None,83.06237735000104,None,6 weeks,107.67814997300047,None,107.67814997300047,None,107.67814997300047,None,107.67814997300047,None,107.67814997300047,None,107.67814997300047,None,107.67814997300047,None,Jessie thinks their personalities do not mesh well,113.04506412299997,None,113.04506412299997,None,113.04506412299997,None,113.04506412299997,None,113.04506412299997,None,113.04506412299997,None,113.04506412299997,None,No they dont want to break up but he says he agrees and he agrees because he has felt tension during their trip,128.694659924,None,128.694659924,None,128.694659924,None,128.694659924,None,128.694659924,None,128.694659924,None,128.694659924,None,Jessie wants her philosophy books back,151.79420398000002,None,151.79420398000002,None,151.79420398000002,None,151.79420398000002,None,151.79420398000002,None,151.79420398000002,None,151.79420398000002,None,,,030422,1,3,0,2,3,52,2022_Mar_04_1319,short_answer,3.2.4,60.018761023905014,
,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030422,1,3,0,2,3,52,2022_Mar_04_1319,short_answer,3.2.4,60.018761023905014,
,2,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,164.94422243600093,None,space,2.112748069999725,164.94422243600093,None,164.94422243600093,None,164.94422243600093,None,167.09425587999976,None,167.09425587999976,None,"Sadie doesnt try hers, thomas does not like his burger",2 months,"[1, 2]",175.2935363739998,None,175.2935363739998,None,175.2935363739998,None,175.2935363739998,None,175.2935363739998,None,175.2935363739998,None,175.2935363739998,None,He wants to focus on his business goals ,187.326735947001,None,187.326735947001,None,187.326735947001,None,187.326735947001,None,187.326735947001,None,187.326735947001,None,187.326735947001,None,She does not want to break up. she thinks they get along well and likes spending time with him,197.82697506600016,None,197.82697506600016,None,197.82697506600016,None,197.82697506600016,None,197.82697506600016,None,197.82697506600016,None,197.82697506600016,None,,216.67713098100103,None,216.67713098100103,None,216.67713098100103,None,216.67713098100103,None,216.67713098100103,None,216.67713098100103,None,216.67713098100103,None,"Like a 70s themed diner with booths, bells, and a bar",226.74231982499987,None,226.74231982499987,None,226.74231982499987,None,226.74231982499987,None,226.74231982499987,None,226.74231982499987,None,226.74231982499987,None,"Classic diner food, reuben, cheeseburger",244.24362819900125,None,244.24362819900125,None,244.24362819900125,None,244.24362819900125,None,244.24362819900125,None,244.24362819900125,None,244.24362819900125,None,"Thomas has a burger, sadie has a reuben",253.00932473000103,None,253.00932473000103,None,253.00932473000103,None,253.00932473000103,None,253.00932473000103,None,253.00932473000103,None,253.00932473000103,None,"Sadie doesnt try hers, thomas does not like his burger",261.8752280440003,None,261.8752280440003,None,261.8752280440003,None,261.8752280440003,None,261.8752280440003,None,261.8752280440003,None,261.8752280440003,None,,,030422,1,3,0,2,3,52,2022_Mar_04_1319,short_answer,3.2.4,60.018761023905014,
,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030422,1,3,0,2,3,52,2022_Mar_04_1319,short_answer,3.2.4,60.018761023905014,
,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,272.393100239,None,space,1.3935466170005384,272.393100239,None,272.393100239,None,272.393100239,None,273.8259217350005,None,273.8259217350005,None,10 50,,"[2, 1]",275.0432088380003,None,275.0432088380003,None,275.0432088380003,None,275.0432088380003,None,275.0432088380003,None,275.0432088380003,None,275.0432088380003,None,,291.5257528030015,None,291.5257528030015,None,291.5257528030015,None,291.5257528030015,None,291.5257528030015,None,291.5257528030015,None,291.5257528030015,None,,296.6425951130004,None,296.6425951130004,None,296.6425951130004,None,296.6425951130004,None,296.6425951130004,None,296.6425951130004,None,296.6425951130004,None,Anna is in economy,298.49294356300015,None,298.49294356300015,None,298.49294356300015,None,298.49294356300015,None,298.49294356300015,None,298.49294356300015,None,298.49294356300015,None,,309.2927491770006,None,309.2927491770006,None,309.2927491770006,None,309.2927491770006,None,309.2927491770006,None,309.2927491770006,None,309.2927491770006,None,David uses a pickup line along the lines of how was my save,317.6757785200007,None,317.6757785200007,None,317.6757785200007,None,317.6757785200007,None,317.6757785200007,None,317.6757785200007,None,317.6757785200007,None,Tuesday 8 pm dinner,346.6752779240014,None,346.6752779240014,None,346.6752779240014,None,346.6752779240014,None,346.6752779240014,None,346.6752779240014,None,346.6752779240014,None,10 50,354.1752001590012,None,354.1752001590012,None,354.1752001590012,None,354.1752001590012,None,354.1752001590012,None,354.1752001590012,None,354.1752001590012,None,,,030422,1,3,0,2,3,52,2022_Mar_04_1319,short_answer,3.2.4,60.018761023905014,
