instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,text_53.started,text_53.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
"In the final part of the experiment, please answer 8 questions about each story.",,0,0,0,0,,,,,,,,,,,,,[44 22 31 11 42 33 24 13],[4 3 3 2 2 1 1 4],[23 34 21 32 12 41 43 14],[1 1 3 3 2 2 4 4],space,14.018608173999382,7.760872673999984,None,7.760872673999984,None,7.760872673999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,38,2021_Nov_17_1232,short_answer,3.2.4,60.07303150483825,
"We did not tell you to think of all or some of these questions during the story, but please do your best to answer them.",,0,1,1,1,,,,,,,,,,,,,,,,,space,5.606362286998774,21.845715636998648,None,21.845715636998648,None,21.845715636998648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,38,2021_Nov_17_1232,short_answer,3.2.4,60.07303150483825,
"Answer as much as you remember, and be specific and concrete in your answers. It is best to try to be as faithful as possible to what the story actually said.
",,0,2,2,2,,,,,,,,,,,,,,,,,space,8.776499563999096,27.49401920499804,None,27.49401920499804,None,27.49401920499804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,38,2021_Nov_17_1232,short_answer,3.2.4,60.07303150483825,
"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,0,3,3,3,,,,,,,,,,,,,,,,,space,5.254005719001725,36.31172313799834,None,36.31172313799834,None,36.31172313799834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,38,2021_Nov_17_1232,short_answer,3.2.4,60.07303150483825,
,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,41.61141063999821,None,space,20.95089089499743,41.61141063999821,None,41.61141063999821,None,41.61141063999821,None,62.662214370000584,None,62.662214370000584,None,Midterm paper due friday,Eraser ,"[1, 2]",66.87828403099775,None,66.87828403099775,None,66.87828403099775,None,66.87828403099775,None,66.87828403099775,None,66.87828403099775,None,66.87828403099775,None,Leon passes ariana a note asking if she is from la,77.51130378999733,None,77.51130378999733,None,77.51130378999733,None,77.51130378999733,None,77.51130378999733,None,77.51130378999733,None,77.51130378999733,None,Later in the day,109.39474471499852,None,109.39474471499852,None,109.39474471499852,None,109.39474471499852,None,109.39474471499852,None,109.39474471499852,None,109.39474471499852,None,12pm,115.97801914500087,None,115.97801914500087,None,115.97801914500087,None,115.97801914500087,None,115.97801914500087,None,115.97801914500087,None,115.97801914500087,None,Small with 12 desks ,120.37742959100069,None,120.37742959100069,None,120.37742959100069,None,120.37742959100069,None,120.37742959100069,None,120.37742959100069,None,120.37742959100069,None,History of egypt and the lecture is on mumification,129.27802367899858,None,129.27802367899858,None,129.27802367899858,None,129.27802367899858,None,129.27802367899858,None,129.27802367899858,None,129.27802367899858,None,"That there are several rituals that happens before, during, and after the mumification process",145.24353743699976,None,145.24353743699976,None,145.24353743699976,None,145.24353743699976,None,145.24353743699976,None,145.24353743699976,None,145.24353743699976,None,Midterm paper due friday,184.22541364399876,None,184.22541364399876,None,184.22541364399876,None,184.22541364399876,None,184.22541364399876,None,184.22541364399876,None,184.22541364399876,None,,,111721,1,2,0,1,1,38,2021_Nov_17_1232,short_answer,3.2.4,60.07303150483825,
,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,38,2021_Nov_17_1232,short_answer,3.2.4,60.07303150483825,
,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,38,2021_Nov_17_1232,short_answer,3.2.4,60.07303150483825,
,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,38,2021_Nov_17_1232,short_answer,3.2.4,60.07303150483825,
,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,193.91000470799918,None,space,1.6192044659983367,193.91000470799918,None,193.91000470799918,None,193.91000470799918,None,195.57615728100063,None,195.57615728100063,None,Sadie wants her philosophy books back,"70's theme with a long black bar, black and white tiles, and red leather booths ","[2, 1]",196.92658877699796,None,196.92658877699796,None,196.92658877699796,None,196.92658877699796,None,196.92658877699796,None,196.92658877699796,None,196.92658877699796,None,,224.02589971699854,None,224.02589971699854,None,224.02589971699854,None,224.02589971699854,None,224.02589971699854,None,224.02589971699854,None,224.02589971699854,None,Burger with no tomato and a reuben sandwich ,234.65927941299742,None,234.65927941299742,None,234.65927941299742,None,234.65927941299742,None,234.65927941299742,None,234.65927941299742,None,234.65927941299742,None,Thomas thinks his burger tastes fishy; he does not like it ,253.79174867899928,None,253.79174867899928,None,253.79174867899928,None,253.79174867899928,None,253.79174867899928,None,253.79174867899928,None,253.79174867899928,None,The past week,269.9257443940005,None,269.9257443940005,None,269.9257443940005,None,269.9257443940005,None,269.9257443940005,None,269.9257443940005,None,269.9257443940005,None,,277.6258930549993,None,277.6258930549993,None,277.6258930549993,None,277.6258930549993,None,277.6258930549993,None,277.6258930549993,None,277.6258930549993,None,No,282.974970037998,None,282.974970037998,None,282.974970037998,None,282.974970037998,None,282.974970037998,None,282.974970037998,None,282.974970037998,None,Sadie wants her philosophy books back,295.6090990249977,None,295.6090990249977,None,295.6090990249977,None,295.6090990249977,None,295.6090990249977,None,295.6090990249977,None,295.6090990249977,None,,,111721,1,2,0,1,1,38,2021_Nov_17_1232,short_answer,3.2.4,60.07303150483825,
,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,38,2021_Nov_17_1232,short_answer,3.2.4,60.07303150483825,
