instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,text_53.started,text_53.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
"In the final part of the experiment, please answer 8 questions about each story.",,0,0,0,0,,,,,,,,,,,,,[33 22 11 44 42 13 24 31],[3 3 4 4 2 2 1 1],[34 21 14 12 32 43 41 23],[1 1 4 2 3 2 4 3],space,6.091691485999945,11.108695658999977,None,11.108695658999977,None,11.108695658999977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,44,2021_Mar_13_1602,short_answer,3.2.4,59.9314611823494,
"We did not tell you to think of all or some of these questions during the story, but please do your best to answer them.",,0,1,1,1,,,,,,,,,,,,,,,,,space,5.558672577999914,17.24205000699999,None,17.24205000699999,None,17.24205000699999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,44,2021_Mar_13_1602,short_answer,3.2.4,59.9314611823494,
"Answer as much as you remember, and be specific and concrete in your answers. It is best to try to be as faithful as possible to what the story actually said.
",,0,2,2,2,,,,,,,,,,,,,,,,,space,13.405465434999996,22.84258795100004,None,22.84258795100004,None,22.84258795100004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,44,2021_Mar_13_1602,short_answer,3.2.4,59.9314611823494,
"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,0,3,3,3,,,,,,,,,,,,,,,,,space,5.413507177000156,36.29231013799995,None,36.29231013799995,None,36.29231013799995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,44,2021_Mar_13_1602,short_answer,3.2.4,59.9314611823494,
,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,44,2021_Mar_13_1602,short_answer,3.2.4,59.9314611823494,
,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,44,2021_Mar_13_1602,short_answer,3.2.4,59.9314611823494,
,2,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,41.7423004719999,None,space,4.327501265999899,41.7423004719999,None,41.7423004719999,None,41.7423004719999,None,46.17617447899988,None,46.17617447899988,None,Sadie wants her beatles poster and her polaroid camera back,It is decorated like a 1950s diner with black and white checkered tile floors,"[2, 1]",49.25780875500004,None,49.25780875500004,None,49.25780875500004,None,49.25780875500004,None,49.25780875500004,None,49.25780875500004,None,49.25780875500004,None,The menus were long and laminated,82.22518751899997,None,82.22518751899997,None,82.22518751899997,None,82.22518751899997,None,82.22518751899997,None,82.22518751899997,None,82.22518751899997,None,Thomas ordered a burger and sadie ordered a rueben,102.90877974199998,None,102.90877974199998,None,102.90877974199998,None,102.90877974199998,None,102.90877974199998,None,102.90877974199998,None,102.90877974199998,None,Sadie did not comment on the food because she took half of her sandwich and left but thomas did not like his burger because it tasted like fish,147.5411564389999,None,147.5411564389999,None,147.5411564389999,None,147.5411564389999,None,147.5411564389999,None,147.5411564389999,None,147.5411564389999,None,About two months,182.70744312800002,None,182.70744312800002,None,182.70744312800002,None,182.70744312800002,None,182.70744312800002,None,182.70744312800002,None,182.70744312800002,None,Thomas wants to break up because he does not know if he wants to remain in his current job and he needs more time to allow himself to consider his professional options,194.42379547199994,None,194.42379547199994,None,194.42379547199994,None,194.42379547199994,None,194.42379547199994,None,194.42379547199994,None,194.42379547199994,None,Sadie does not want to break up and says that she and thomas can spend less time together to allow him to devote more time to his job,242.123098367,None,242.123098367,None,242.123098367,None,242.123098367,None,242.123098367,None,242.123098367,None,242.123098367,None,Sadie wants her beatles poster and her polaroid camera back,280.1051362149999,None,280.1051362149999,None,280.1051362149999,None,280.1051362149999,None,280.1051362149999,None,280.1051362149999,None,280.1051362149999,None,,,031321,1,2,1,2,1,44,2021_Mar_13_1602,short_answer,3.2.4,59.9314611823494,
,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,44,2021_Mar_13_1602,short_answer,3.2.4,59.9314611823494,
,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,305.38805578200004,None,space,2.0652828259999296,305.38805578200004,None,305.38805578200004,None,305.38805578200004,None,307.4886018069999,None,307.4886018069999,None,Noon,It contained a blackboard on wheels next to the podium at the front of the room and looked like it belonged in the history department,"[2, 1]",309.90559594399997,None,309.90559594399997,None,309.90559594399997,None,309.90559594399997,None,309.90559594399997,None,309.90559594399997,None,309.90559594399997,None,The class is an ancient egyptian history course and the lecture for that day was on mummies/mummification,362.505017471,None,362.505017471,None,362.505017471,None,362.505017471,None,362.505017471,None,362.505017471,None,362.505017471,None,The mummification process takes around 70 days and must be performed by trained professionals,400.187598447,None,400.187598447,None,400.187598447,None,400.187598447,None,400.187598447,None,400.187598447,None,400.187598447,None,The next assignment is a quiz on the day's lecture and it will take place during the next class,427.5043993910001,None,427.5043993910001,None,427.5043993910001,None,427.5043993910001,None,427.5043993910001,None,427.5043993910001,None,427.5043993910001,None,I don't know,484.5205015040001,None,484.5205015040001,None,484.5205015040001,None,484.5205015040001,None,484.5205015040001,None,484.5205015040001,None,484.5205015040001,None,Leon asks ariana if she is from los angeles because she looks familiar,503.18614460900017,None,503.18614460900017,None,503.18614460900017,None,503.18614460900017,None,503.18614460900017,None,503.18614460900017,None,503.18614460900017,None,They will meet that evening at 8pm in front of ariana's dorm to go for a walk together,529.4354496390001,None,529.4354496390001,None,529.4354496390001,None,529.4354496390001,None,529.4354496390001,None,529.4354496390001,None,529.4354496390001,None,Noon,554.752850286,None,554.752850286,None,554.752850286,None,554.752850286,None,554.752850286,None,554.752850286,None,554.752850286,None,,,031321,1,2,1,2,1,44,2021_Mar_13_1602,short_answer,3.2.4,59.9314611823494,
,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,44,2021_Mar_13_1602,short_answer,3.2.4,59.9314611823494,
