count,audio,trials_14.thisRepN,trials_14.thisTrialN,trials_14.thisN,trials_14.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_25.thisRepN,trials_25.thisTrialN,trials_25.thisN,trials_25.thisIndex,trials_15.thisRepN,trials_15.thisTrialN,trials_15.thisN,trials_15.thisIndex,trials_26.thisRepN,trials_26.thisTrialN,trials_26.thisN,trials_26.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_76.started,text_76.stopped,text_77.started,text_77.stopped,startWait,endWait,image_23.started,image_23.stopped,text_55.started,text_55.stopped,text_56.started,text_56.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_82.started,text_82.stopped,text_57.started,text_57.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.started,key_resp_17.stopped,text_83.started,text_83.stopped,text_60.started,text_60.stopped,image_2.started,image_2.stopped,text_58.started,text_58.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.started,key_resp_23.stopped,text_62.started,text_62.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.started,key_resp_18.stopped,text_84.started,text_84.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,key_resp.keys,key_resp.started,key_resp.stopped,text_59.started,text_59.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.started,key_resp_19.stopped,text_85.started,text_85.stopped,text_61.started,text_61.stopped,image_17.started,image_17.stopped,text_63.started,text_63.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.started,key_resp_24.stopped,text_64.started,text_64.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.started,key_resp_20.stopped,storyImage_StartTime,storyImage_EndTime,clip_StartTime,clip_EndTime,text_67.started,text_67.stopped,text_68.started,text_68.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,play_stories,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,[22 33 11 24 42 44 31 13],[2 4 1 2 3 3 4 1],13.323045143999934,None,equal,27.850578753000264,13.323045143999934,None,27.875679549000324,13.323045143999934,None,13.323045143999934,None,0.0003043409997189883,5.999192759999914,41.192204493999725,None,47.20601531800003,None,47.20601531800003,None,5,0.96660317199985,47.20601531800003,None,47.20601531800003,None,48.19260708899992,None,5,0.9799976779995632,48.19260708899992,None,48.19260708899992,None,49.222228490999896,None,49.222228490999896,None,49.222228490999896,None,5,0.9503837360002763,49.222228490999896,None,50.19175925299987,None,5,0.9807050529998378,50.19175925299987,None,50.19175925299987,None,51.27260706299967,None,51.27260706299967,None,51.27260706299967,None,51.27260706299967,None,51.27260706299967,None,51.27260706299967,None,51.27260706299967,None,None,51.27260706299967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,1,2,0,34,2021_Nov_12_1456,listening_fmri,3.2.4,60.253028979956696,
0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.98878986299997,None,5,0.18272590000015043,76.98878986299997,None,76.98878986299997,None,77.20567706599968,None,77.20567706599968,None,77.20567706599968,None,5,0.9659276829997907,77.20567706599968,None,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,1,2,0,34,2021_Nov_12_1456,listening_fmri,3.2.4,60.253028979956696,
0,parcelated_audio/22/22_1.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.19202011499965,None,5,0.9794903900001373,78.19202011499965,None,38.006747445999736,41.01637224299975,41.026155562999975,54.0901453309998,,,,,,,111221,0,3,1,3,0,1,2,0,34,2021_Nov_12_1456,listening_fmri,3.2.4,60.253028979956696,
0,parcelated_audio/22/22_2.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.09042148599974,60.48277197800007,,,,,,,111221,0,3,1,3,0,1,2,0,34,2021_Nov_12_1456,listening_fmri,3.2.4,60.253028979956696,
0,parcelated_audio/22/22_3.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.483398655999736,73.40826568500006,,,,,,,111221,0,3,1,3,0,1,2,0,34,2021_Nov_12_1456,listening_fmri,3.2.4,60.253028979956696,
0,parcelated_audio/22/22_4.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40865765799981,85.82127595699967,,,,,,,111221,0,3,1,3,0,1,2,0,34,2021_Nov_12_1456,listening_fmri,3.2.4,60.253028979956696,
0,parcelated_audio/22/22_5.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.82164539399992,91.75575803699985,,,,,,,111221,0,3,1,3,0,1,2,0,34,2021_Nov_12_1456,listening_fmri,3.2.4,60.253028979956696,
0,parcelated_audio/22/22_6.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.756162485,100.95679775899998,,,,,,,111221,0,3,1,3,0,1,2,0,34,2021_Nov_12_1456,listening_fmri,3.2.4,60.253028979956696,
0,parcelated_audio/22/22_7.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.95715165399997,105.94588902899977,,,,,,,111221,0,3,1,3,0,1,2,0,34,2021_Nov_12_1456,listening_fmri,3.2.4,60.253028979956696,
0,parcelated_audio/22/22_8.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.94629676199975,109.58883649900008,,,,,,,111221,0,3,1,3,0,1,2,0,34,2021_Nov_12_1456,listening_fmri,3.2.4,60.253028979956696,
