instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,text_53.started,text_53.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
"In the final part of the experiment, please answer 8 questions about each story.",,0,0,0,0,,,,,,,,,,,,,[44 31 13 42 33 22 24 11],[3 1 2 1 3 4 2 4],[34 23 14 32 12 43 21 41],[3 2 2 1 4 3 4 1],space,4.622908606999999,6.693256969999993,None,6.693256969999993,None,6.693256969999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,72,2021_Aug_20_1418,short_answer,3.2.4,59.54595849372726,
"We did not tell you to think of all or some of these questions during the story, but please do your best to answer them.",,0,1,1,1,,,,,,,,,,,,,,,,,space,5.234322284999962,11.359166029000107,None,11.359166029000107,None,11.359166029000107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,72,2021_Aug_20_1418,short_answer,3.2.4,59.54595849372726,
"Answer as much as you remember, and be specific and concrete in your answers. It is best to try to be as faithful as possible to what the story actually said.
",,0,2,2,2,,,,,,,,,,,,,,,,,space,7.428091020000011,16.643599345999974,None,16.643599345999974,None,16.643599345999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,72,2021_Aug_20_1418,short_answer,3.2.4,59.54595849372726,
"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,0,3,3,3,,,,,,,,,,,,,,,,,space,4.774744165000129,24.110707616000127,None,24.110707616000127,None,24.110707616000127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,72,2021_Aug_20_1418,short_answer,3.2.4,59.54595849372726,
,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,72,2021_Aug_20_1418,short_answer,3.2.4,59.54595849372726,
,1,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,28.92725567499997,None,space,17.120042106000028,28.92725567499997,None,28.92725567499997,None,28.92725567499997,None,46.126443477000066,None,46.126443477000066,None,Cheers of their drinks,"Wood-panelled, chandeliers, taxidermied animals","[2, 1]",48.260155864000126,None,48.260155864000126,None,48.260155864000126,None,48.260155864000126,None,48.260155864000126,None,48.260155864000126,None,48.260155864000126,None,"Heavy, velvety exterior, long drink menu",85.59325848000003,None,85.59325848000003,None,85.59325848000003,None,85.59325848000003,None,85.59325848000003,None,85.59325848000003,None,85.59325848000003,None,Shelton orders veal; gordon orders steak,104.49292422100007,None,104.49292422100007,None,104.49292422100007,None,104.49292422100007,None,104.49292422100007,None,104.49292422100007,None,104.49292422100007,None,Both agree the meats are overcooked and they think the food is subpar,122.00908598000001,None,122.00908598000001,None,122.00908598000001,None,122.00908598000001,None,122.00908598000001,None,122.00908598000001,None,122.00908598000001,None,Shelton cfo; gordon ceo,137.74245207400008,None,137.74245207400008,None,137.74245207400008,None,137.74245207400008,None,137.74245207400008,None,137.74245207400008,None,137.74245207400008,None,600 million,151.30897134299994,None,151.30897134299994,None,151.30897134299994,None,151.30897134299994,None,151.30897134299994,None,151.30897134299994,None,151.30897134299994,None,,156.5593298220001,None,156.5593298220001,None,156.5593298220001,None,156.5593298220001,None,156.5593298220001,None,156.5593298220001,None,156.5593298220001,None,Cheers of their drinks,169.02641666599993,None,169.02641666599993,None,169.02641666599993,None,169.02641666599993,None,169.02641666599993,None,169.02641666599993,None,169.02641666599993,None,,,082021,2,3,2,3,1,72,2021_Aug_20_1418,short_answer,3.2.4,59.54595849372726,
,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,72,2021_Aug_20_1418,short_answer,3.2.4,59.54595849372726,
,2,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,181.85752008300005,None,space,3.2687952080000287,181.85752008300005,None,181.85752008300005,None,181.85752008300005,None,185.17489061600008,None,185.17489061600008,None,Liam wants his cat,"Dimly lit, smells like lavender, organic produce display in the front","[2, 1]",186.47592898400012,None,186.47592898400012,None,186.47592898400012,None,186.47592898400012,None,186.47592898400012,None,186.47592898400012,None,186.47592898400012,None,"Bowtie pasta, vodka sauce, olives",209.17528661999995,None,209.17528661999995,None,209.17528661999995,None,209.17528661999995,None,209.17528661999995,None,209.17528661999995,None,209.17528661999995,None,"1, that 1",221.52511072200014,None,221.52511072200014,None,221.52511072200014,None,221.52511072200014,None,221.52511072200014,None,221.52511072200014,None,221.52511072200014,None,13 or 30 dollars; credit card,231.2254613980001,None,231.2254613980001,None,231.2254613980001,None,231.2254613980001,None,231.2254613980001,None,231.2254613980001,None,231.2254613980001,None,"Months, i think 6",243.67493476799996,None,243.67493476799996,None,243.67493476799996,None,243.67493476799996,None,243.67493476799996,None,243.67493476799996,None,243.67493476799996,None,They always get into arguments and emmanuella is tired of fighting over trivial things,275.0078100850001,None,275.0078100850001,None,275.0078100850001,None,275.0078100850001,None,275.0078100850001,None,275.0078100850001,None,275.0078100850001,None,"Yes liam agrees they should break up, because they'd both be happier with other people",297.290544641,None,297.290544641,None,297.290544641,None,297.290544641,None,297.290544641,None,297.290544641,None,297.290544641,None,Liam wants his cat,322.057351616,None,322.057351616,None,322.057351616,None,322.057351616,None,322.057351616,None,322.057351616,None,322.057351616,None,,,082021,2,3,2,3,1,72,2021_Aug_20_1418,short_answer,3.2.4,59.54595849372726,
,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,72,2021_Aug_20_1418,short_answer,3.2.4,59.54595849372726,
,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,337.65654969699995,None,space,1.570710169999984,337.65654969699995,None,337.65654969699995,None,337.65654969699995,None,339.27282702799994,None,339.27282702799994,None,3,David 3 hours; anna 30 minutes,"[2, 1]",345.3890372620001,None,345.3890372620001,None,345.3890372620001,None,345.3890372620001,None,345.3890372620001,None,345.3890372620001,None,345.3890372620001,None,Technical issue i think,371.65655668599993,None,371.65655668599993,None,371.65655668599993,None,371.65655668599993,None,371.65655668599993,None,371.65655668599993,None,371.65655668599993,None,,386.122537878,None,386.122537878,None,386.122537878,None,386.122537878,None,386.122537878,None,386.122537878,None,386.122537878,None,,390.12261746000013,None,390.12261746000013,None,390.12261746000013,None,390.12261746000013,None,390.12261746000013,None,390.12261746000013,None,390.12261746000013,None,,397.3234891280001,None,397.3234891280001,None,397.3234891280001,None,397.3234891280001,None,397.3234891280001,None,397.3234891280001,None,397.3234891280001,None,"Are you a gymnast, david asks anna",399.805933437,None,399.805933437,None,399.805933437,None,399.805933437,None,399.805933437,None,399.805933437,None,399.805933437,None,They'll get drinks when they both return from their trips on tuesday,412.15605596599994,None,412.15605596599994,None,412.15605596599994,None,412.15605596599994,None,412.15605596599994,None,412.15605596599994,None,412.15605596599994,None,3,427.4726459420001,None,427.4726459420001,None,427.4726459420001,None,427.4726459420001,None,427.4726459420001,None,427.4726459420001,None,427.4726459420001,None,,,082021,2,3,2,3,1,72,2021_Aug_20_1418,short_answer,3.2.4,59.54595849372726,
