instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,text_53.started,text_53.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
"In the final part of the experiment, please answer 8 questions about each story.",,0,0,0,0,,,,,,,,,,,,,[42 13 11 22 31 33 24 44],[3 3 1 2 4 2 4 1],[41 43 23 14 34 21 12 32],[1 3 2 1 4 4 3 2],space,4.400616914999773,9.083634839998922,None,9.083634839998922,None,9.083634839998922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,32,2022_Mar_28_1130,short_answer,3.2.4,59.923421702574764,
"We did not tell you to think of all or some of these questions during the story, but please do your best to answer them.",,0,1,1,1,,,,,,,,,,,,,,,,,space,5.256869127000755,13.5331686669997,None,13.5331686669997,None,13.5331686669997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,32,2022_Mar_28_1130,short_answer,3.2.4,59.923421702574764,
"Answer as much as you remember, and be specific and concrete in your answers. It is best to try to be as faithful as possible to what the story actually said.
",,0,2,2,2,,,,,,,,,,,,,,,,,space,8.17511022099825,18.833291971999643,None,18.833291971999643,None,18.833291971999643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,32,2022_Mar_28_1130,short_answer,3.2.4,59.923421702574764,
"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,0,3,3,3,,,,,,,,,,,,,,,,,space,5.499834928999917,27.050462368999433,None,27.050462368999433,None,27.050462368999433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,32,2022_Mar_28_1130,short_answer,3.2.4,59.923421702574764,
,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,32,2022_Mar_28_1130,short_answer,3.2.4,59.923421702574764,
,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,32,2022_Mar_28_1130,short_answer,3.2.4,59.923421702574764,
,2,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,32.58412942299947,None,space,22.84746714299945,32.58412942299947,None,32.58412942299947,None,32.58412942299947,None,55.51767261100031,None,55.51767261100031,None,"Thomas is pleased with the burger, and i don't remember how sadie feels.",The initiator thomas had been thinking about breaking up with sadie for two months.,"[1, 2]",59.05110204599987,None,59.05110204599987,None,59.05110204599987,None,59.05110204599987,None,59.05110204599987,None,59.05110204599987,None,59.05110204599987,None,,92.1170076620001,None,92.1170076620001,None,92.1170076620001,None,92.1170076620001,None,92.1170076620001,None,92.1170076620001,None,92.1170076620001,None,"No, they do not want to break up. this is because they still love the initiator, i think.",118.56759598200006,None,118.56759598200006,None,118.56759598200006,None,118.56759598200006,None,118.56759598200006,None,118.56759598200006,None,118.56759598200006,None,"Sadie, the one being dumped, wants back her polaroid camera and another item, which i cannot remember but i am certain there were two items.",154.49956496599953,None,154.49956496599953,None,154.49956496599953,None,154.49956496599953,None,154.49956496599953,None,154.49956496599953,None,154.49956496599953,None,"The floor is checkered in black and white, and i believe the barstools/seats are upholstered in red.",193.34913304699876,None,193.34913304699876,None,193.34913304699876,None,193.34913304699876,None,193.34913304699876,None,193.34913304699876,None,193.34913304699876,None,,220.56575127399992,None,220.56575127399992,None,220.56575127399992,None,220.56575127399992,None,220.56575127399992,None,220.56575127399992,None,220.56575127399992,None,"I think thomas orders a burger with no tomatoes, but i don't remember what sadie orders.",244.21449108900015,None,244.21449108900015,None,244.21449108900015,None,244.21449108900015,None,244.21449108900015,None,244.21449108900015,None,244.21449108900015,None,"Thomas is pleased with the burger, and i don't remember how sadie feels.",275.71461817399904,None,275.71461817399904,None,275.71461817399904,None,275.71461817399904,None,275.71461817399904,None,275.71461817399904,None,275.71461817399904,None,,,032822,0,3,1,2,1,32,2022_Mar_28_1130,short_answer,3.2.4,59.923421702574764,
,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,32,2022_Mar_28_1130,short_answer,3.2.4,59.923421702574764,
,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,294.3305038889994,None,space,1.2371369209995464,294.3305038889994,None,294.3305038889994,None,294.3305038889994,None,295.61415198299983,None,295.61415198299983,None,Her sister.,"I originally said 2 hours, i think, but i believe im mixing it up with another story. i don't think i remember","[2, 1]",297.0317043499999,None,297.0317043499999,None,297.0317043499999,None,297.0317043499999,None,297.0317043499999,None,297.0317043499999,None,297.0317043499999,None,"There is an item in sven's shoes/luggage/some part of him that needs examining. the item is a ring, which he uses to propose to isabel on the spot. this causes quite a commotion; isabel is in shock and sort of runs off, leaving him at security, but when he catches up to her she says yes.",323.86402958100007,None,323.86402958100007,None,323.86402958100007,None,323.86402958100007,None,323.86402958100007,None,323.86402958100007,None,323.86402958100007,None,,404.51347621700006,None,404.51347621700006,None,404.51347621700006,None,404.51347621700006,None,404.51347621700006,None,404.51347621700006,None,404.51347621700006,None,"Seats 2a and 2b, but unfortunately i'm not positive on the section. i said earlier that i thought they were in economy, and i still believe that is the most likely.",407.0965034569999,None,407.0965034569999,None,407.0965034569999,None,407.0965034569999,None,407.0965034569999,None,407.0965034569999,None,407.0965034569999,None,,440.3959600599992,None,440.3959600599992,None,440.3959600599992,None,440.3959600599992,None,440.3959600599992,None,440.3959600599992,None,440.3959600599992,None,"I believe there are 5 smaller diamonds surrounding a different gem. these diamonds were either red or yellow, i.e. not the classic diamond color. ",453.445907719999,None,453.445907719999,None,453.445907719999,None,453.445907719999,None,453.445907719999,None,453.445907719999,None,453.445907719999,None,Shoesquestion i thinkquestion,489.562086603999,None,489.562086603999,None,489.562086603999,None,489.562086603999,None,489.562086603999,None,489.562086603999,None,489.562086603999,None,Her sister.,507.82854345299893,None,507.82854345299893,None,507.82854345299893,None,507.82854345299893,None,507.82854345299893,None,507.82854345299893,None,507.82854345299893,None,,,032822,0,3,1,2,1,32,2022_Mar_28_1130,short_answer,3.2.4,59.923421702574764,
,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,32,2022_Mar_28_1130,short_answer,3.2.4,59.923421702574764,
