instructions,count,audio,trials_14.thisRepN,trials_14.thisTrialN,trials_14.thisN,trials_14.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Block1.thisRepN,Block1.thisTrialN,Block1.thisN,Block1.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_22.thisRepN,trials_22.thisTrialN,trials_22.thisN,trials_22.thisIndex,trials_16.thisRepN,trials_16.thisTrialN,trials_16.thisN,trials_16.thisIndex,trials_23.thisRepN,trials_23.thisTrialN,trials_23.thisN,trials_23.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_87.started,text_87.stopped,text_88.started,text_88.stopped,key_resp_31.keys,key_resp_31.rt,key_resp_31.started,key_resp_31.stopped,text_89.started,text_89.stopped,image_27.started,image_27.stopped,text_97.started,text_97.stopped,image_24.started,image_24.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.started,key_resp_21.stopped,text_78.started,text_78.stopped,text_96.started,text_96.stopped,image_28.started,image_28.stopped,key_resp_36.keys,key_resp_36.rt,key_resp_36.started,key_resp_36.stopped,text_94.started,text_94.stopped,text_95.started,text_95.stopped,text_90.started,text_90.stopped,key_resp_32.keys,key_resp_32.rt,key_resp_32.started,key_resp_32.stopped,text_91.started,text_91.stopped,key_resp_33.keys,key_resp_33.rt,key_resp_33.started,key_resp_33.stopped,text_92.started,text_92.stopped,key_resp_34.keys,key_resp_34.rt,key_resp_34.started,key_resp_34.stopped,text_93.started,text_93.stopped,key_resp_35.keys,key_resp_35.rt,key_resp_35.started,key_resp_35.stopped,text_98.started,text_98.stopped,text_99.started,text_99.stopped,key_resp_37.keys,key_resp_37.rt,key_resp_37.started,key_resp_37.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_76.started,text_76.stopped,text_77.started,text_77.stopped,startWait,endWait,image_23.started,image_23.stopped,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text.started,text.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,storyImage_StartTime,storyImage_EndTime,clip_StartTime,clip_EndTime,text_6.started,text_6.stopped,text_52.started,text_52.stopped,text_33.started,text_33.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,text_79.started,text_79.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.started,key_resp_22.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,text_80.started,text_80.stopped,question1_3.started,question1_3.stopped,question2_3.started,question2_3.stopped,question3_3.started,question3_3.stopped,question4_3.started,question4_3.stopped,question5_3.started,question5_3.stopped,question6_3.started,question6_3.stopped,image_16.started,image_16.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_81.started,text_81.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,play_stories,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,0,parcelated_audio/31/31_22.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.24203168299982,205.95913099599966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_23.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.9594859429999,210.56811068499974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_24.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.56850934899967,217.44434031599985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_25.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.4448347589996,229.43445678399985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_26.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.43480977699983,236.95193837499983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_27.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.95230687699996,241.3485801089996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_28.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.34893328599992,246.36233733399968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_29.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.36268925299964,250.71166581399984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_30.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.71272565499976,254.4759326129997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_31.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.47649398099975,260.538522888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_32.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.5390753669999,270.50762396799973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_33.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.50819606799996,278.87339536399986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_34.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.87376960599977,283.2584237619999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_35.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.25893173099985,289.0232383849998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,parcelated_audio/31/31_36.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.02359999600003,295.3414530199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.34196235699983,301.342222151,419.4806963760002,None,,,,,,,,,,,,,,,,,,,,,425.4980483559998,None,425.4980483559998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.49775390700006,None,2,76.062378782,426.49775390700006,None,426.49775390700006,None,426.49775390700006,None,,,,,,,,,,,,,,,502.57776840199995,None,2,3.4724775780000527,502.57776840199995,None,502.57776840199995,None,506.0954956149999,None,506.0954956149999,None,506.0954956149999,None,2,1.4717599710002105,506.0954956149999,None,507.59478830299986,None,2,2.130465150999953,507.59478830299986,None,507.59478830299986,None,509.8285605400001,None,509.8285605400001,None,509.8285605400001,None,509.8285605400001,None,509.8285605400001,None,509.8285605400001,None,509.8285605400001,None,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.6287844899998,None,543.6287844899998,None,543.6287844899998,None,1,2.4614562040001147,543.6287844899998,None,546.111486796,None,1,0.6006439210000281,546.111486796,None,546.111486796,None,546.8122460919999,None,546.8122460919999,None,546.8122460919999,None,546.8122460919999,None,546.8122460919999,None,546.8122460919999,None,546.8122460919999,None,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.5949883829999,None,558.5949883829999,None,558.5949883829999,None,6,2.1071595889998207,558.5949883829999,None,560.7283365590001,None,6,0.511918591000267,560.7283365590001,None,560.7283365590001,None,561.328205628,None,561.328205628,None,561.328205628,None,561.328205628,None,561.328205628,None,561.328205628,None,561.328205628,None,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.645746488,None,573.645746488,None,573.645746488,None,1,0.9535086900000351,573.645746488,None,574.6287297630001,None,1,0.42951732200026527,574.6287297630001,None,574.6287297630001,None,575.1947792420001,None,575.1947792420001,None,575.1947792420001,None,575.1947792420001,None,575.1947792420001,None,575.1947792420001,None,575.1947792420001,None,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.5612793760001,None,589.5612793760001,None,589.5612793760001,None,1,5.7018554750002295,589.5612793760001,None,595.295062826,None,1,0.48505710400013413,595.295062826,None,595.295062826,None,595.9119285259999,None,595.9119285259999,None,595.9119285259999,None,595.9119285259999,None,595.9119285259999,None,595.9119285259999,None,595.9119285259999,None,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.4447345960002,None,607.4447345960002,None,607.4447345960002,None,6,3.0625245439996434,607.4447345960002,None,610.528716107,None,6,0.3734272800002145,610.528716107,None,610.528716107,None,611.0116929639998,None,611.0116929639998,None,611.0116929639998,None,611.0116929639998,None,611.0116929639998,None,611.0116929639998,None,611.0116929639998,None,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.5281420840001,None,618.5281420840001,None,618.5281420840001,None,1,1.6750406809997003,618.5281420840001,None,620.2290736129999,None,1,0.40516940899988185,620.2290736129999,None,620.2290736129999,None,620.760793811,None,620.760793811,None,620.760793811,None,620.760793811,None,620.760793811,None,620.760793811,None,620.760793811,None,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.8281740070001,None,659.8281740070001,None,659.8281740070001,None,6,1.1009252820003894,659.8281740070001,None,660.9616178279998,None,6,0.6436545389997264,660.9616178279998,None,660.9616178279998,None,661.7114367839999,None,661.7114367839999,None,661.7114367839999,None,661.7114367839999,None,661.7114367839999,None,661.7114367839999,None,661.7114367839999,None,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.4444425460001,None,711.4444425460001,None,711.4444425460001,None,1,1.7608151920003365,711.4444425460001,None,713.2287907579998,None,1,0.5044715569997607,713.2287907579998,None,713.2287907579998,None,713.8280890169999,None,713.8280890169999,None,713.8280890169999,None,713.8280890169999,None,713.8280890169999,None,713.8280890169999,None,713.8280890169999,None,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.593746215,None,738.593746215,None,738.593746215,None,1,0.989509402999829,738.593746215,None,,,,,,,,,,,,,,,,,,,,,,,734.7934747109998,None,1,3.7566687930002445,734.7934747109998,None,734.7934747109998,None,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,parcelated_audio/21/21_1.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.612710716,None,1,3.0325513549996685,739.612710716,None,618.5172919369998,621.5257607529998,621.536439771,635.8000022389997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,parcelated_audio/21/21_2.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.8003574459999,643.2292754169998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,parcelated_audio/21/21_3.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.2296285299999,650.9132773469996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,parcelated_audio/21/21_4.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.9145665369997,661.959319732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,parcelated_audio/21/21_5.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.9597944539996,667.0179258209996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
,1,parcelated_audio/21/21_6.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0183943549996,675.1773197079997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,1,1,0,58,2022_Feb_21_1147,listening_fmri,3.2.4,59.71175475998758,
