count,audio,trials_14.thisRepN,trials_14.thisTrialN,trials_14.thisN,trials_14.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_25.thisRepN,trials_25.thisTrialN,trials_25.thisN,trials_25.thisIndex,trials_15.thisRepN,trials_15.thisTrialN,trials_15.thisN,trials_15.thisIndex,trials_26.thisRepN,trials_26.thisTrialN,trials_26.thisN,trials_26.thisIndex,story_list_block2,action_list_block2,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_76.started,text_76.stopped,text_77.started,text_77.stopped,startWait,endWait,image_23.started,image_23.stopped,text_55.started,text_55.stopped,text_56.started,text_56.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_82.started,text_82.stopped,text_57.started,text_57.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.started,key_resp_17.stopped,text_83.started,text_83.stopped,text_60.started,text_60.stopped,image_2.started,image_2.stopped,text_58.started,text_58.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.started,key_resp_23.stopped,text_62.started,text_62.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.started,key_resp_18.stopped,text_84.started,text_84.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,key_resp.keys,key_resp.started,key_resp.stopped,text_59.started,text_59.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.started,key_resp_19.stopped,text_85.started,text_85.stopped,text_61.started,text_61.stopped,image_17.started,image_17.stopped,text_63.started,text_63.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.started,key_resp_24.stopped,text_64.started,text_64.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.started,key_resp_20.stopped,storyImage_StartTime,storyImage_EndTime,clip_StartTime,clip_EndTime,text_67.started,text_67.stopped,text_68.started,text_68.stopped,participant,sA,sB,lA,lB,block_struct,play_stories,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[23 14 41 43 32 12 34 21],[3 2 4 2 1 4 3 1],17.75219445000039,None,equal,65.51409889100069,17.75219445000039,None,65.5367419940003,17.75219445000039,None,17.75219445000039,None,0.0003392810003788327,6.005850667000232,83.28485876000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,1,2,0,48,2021_Sep_03_1158,listening_fmri,3.2.4,59.75523836087156,
1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.30184135400032,None,89.30184135400032,None,3,1.6874772789997223,89.30184135400032,None,89.30184135400032,None,91.01810213299996,None,3,1.89832414600005,91.01810213299996,None,91.01810213299996,None,92.95768963699993,None,92.95768963699993,None,92.95768963699993,None,3,2.5267067859995223,92.95768963699993,None,95.508015849,None,3,1.6273078679996615,95.508015849,None,95.508015849,None,97.23506165300023,None,97.23506165300023,None,97.23506165300023,None,97.23506165300023,None,97.23506165300023,None,97.23506165300023,None,97.23506165300023,None,None,97.23506165300023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,1,2,0,48,2021_Sep_03_1158,listening_fmri,3.2.4,59.75523836087156,
1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.28409490499962,None,123.28409490499962,None,123.28409490499962,None,3,2.914312276000601,123.28409490499962,None,126.2247970770004,None,3,0.5834650810002131,126.2247970770004,None,126.2247970770004,None,126.91802826599996,None,126.91802826599996,None,126.91802826599996,None,126.91802826599996,None,126.91802826599996,None,126.91802826599996,None,126.91802826599996,None,None,126.91802826599996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,1,2,0,48,2021_Sep_03_1158,listening_fmri,3.2.4,59.75523836087156,
1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.85887884299973,None,3,1.9144579220001106,150.85887884299973,None,150.85887884299973,None,152.80876467300004,None,152.80876467300004,None,152.80876467300004,None,3,2.064581554000142,152.80876467300004,None,,,,,,,,,,,,,,,090321,1,2,2,3,1,1,2,0,48,2021_Sep_03_1158,listening_fmri,3.2.4,59.75523836087156,
1,parcelated_audio/14/14_1.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.89195689200005,None,3,2.935348390999934,154.89195689200005,None,74.59660250999968,77.61481088799974,77.62038098799985,84.50369858100021,,,,,090321,1,2,2,3,1,1,2,0,48,2021_Sep_03_1158,listening_fmri,3.2.4,59.75523836087156,
1,parcelated_audio/14/14_2.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.50455490599961,91.05531778299974,,,,,090321,1,2,2,3,1,1,2,0,48,2021_Sep_03_1158,listening_fmri,3.2.4,59.75523836087156,
1,parcelated_audio/14/14_3.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0561982979998,94.7616585300002,,,,,090321,1,2,2,3,1,1,2,0,48,2021_Sep_03_1158,listening_fmri,3.2.4,59.75523836087156,
1,parcelated_audio/14/14_4.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.76401999999962,102.7331720129996,,,,,090321,1,2,2,3,1,1,2,0,48,2021_Sep_03_1158,listening_fmri,3.2.4,59.75523836087156,
1,parcelated_audio/14/14_5.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7334877330004,107.6007691879995,,,,,090321,1,2,2,3,1,1,2,0,48,2021_Sep_03_1158,listening_fmri,3.2.4,59.75523836087156,
